GEO_ID,non_high_school_per,college_per,med_income,renter_num,renter_per,mid_rent,rent_35,total,latinx,white,black,asian,include
1400000US36081029100,24.5,29.2,50167.0,1489.0,66.9,1397.0,58.3,6299.0,23.1,13.4,1.1,59.7,1
1400000US36081029300,27.599999999999994,27.2,65875.0,174.0,55.6,1649.0,41.3,1118.0,10.6,8.8,2.9,78.4,0
1400000US36081029400,14.099999999999994,24.4,80313.0,1051.0,45.4,1456.0,36.2,7162.0,6.5,0.4,4.2,4.7,1
1400000US36081029500,15.0,41.6,68605.0,643.0,40.1,1561.0,48.9,3537.0,26.5,37.8,1.3,30.1,1
1400000US36081029700,17.900000000000006,34.7,61364.0,279.0,42.9,1615.0,54.8,1888.0,32.6,38.9,1.2,24.3,0
1400000US36081029900,,,,0.0,,,,0.0,,,,,0
1400000US36081030600,15.099999999999994,25.0,75529.0,453.0,34.5,1479.0,55.8,4828.0,6.8,4.5,5.9,3.3,0
1400000US36081030902,21.200000000000003,24.8,53121.0,1424.0,58.3,1485.0,59.7,6833.0,32.3,22.8,1.9,38.6,1
1400000US36081030903,19.099999999999994,30.2,71875.0,820.0,48.5,1731.0,55.7,6005.0,43.9,11.6,1.7,40.3,1
1400000US36081030904,18.099999999999994,28.1,65714.0,659.0,60.2,1358.0,42.6,3594.0,38.8,28.3,0.4,30.3,1
1400000US36081031700,11.700000000000003,34.5,68750.0,937.0,41.0,1702.0,44.1,6014.0,16.9,73.0,6.1,5.6,1
1400000US36081032000,16.599999999999994,17.3,76426.0,427.0,39.2,1671.0,25.5,5072.0,10.5,3.4,5.1,1.7,0
1400000US36081032700,21.099999999999994,16.1,56386.0,574.0,57.8,1490.0,56.3,3611.0,66.0,5.3,1.7,27.0,1
1400000US36081032800,9.5,29.2,82614.0,297.0,41.0,1545.0,45.8,2612.0,5.5,1.4,8.1,4.8,0
1400000US36081032900,18.700000000000003,15.6,56250.0,222.0,26.3,2080.0,91.3,3515.0,61.7,15.2,3.1,17.4,0
1400000US36081033000,9.599999999999994,22.9,80122.0,544.0,27.3,1697.0,39.2,7207.0,8.9,1.1,4.4,0.6,1
1400000US36081033100,,,,0.0,,,,0.0,,,,,0
1400000US36081033401,13.5,21.0,78162.0,413.0,39.7,1399.0,34.6,3486.0,10.1,0.9,6.1,3.5,0
1400000US36081033402,11.400000000000006,22.3,54678.0,5557.0,87.8,1050.0,30.9,13280.0,4.5,1.3,3.4,1.4,1
1400000US36081033700,37.3,19.4,72664.0,313.0,38.6,1666.0,71.6,3120.0,74.2,4.0,1.0,21.8,0
1400000US36081033900,19.799999999999997,23.5,68650.0,357.0,34.1,1316.0,68.4,2715.0,66.8,15.4,1.2,15.9,0
1400000US36081034700,24.099999999999994,13.0,54667.0,508.0,51.1,1662.0,56.9,3123.0,63.5,9.3,3.8,13.4,1
1400000US36081035100,23.200000000000003,24.5,44500.0,523.0,32.6,1351.0,80.7,4021.0,69.3,12.4,3.4,11.5,1
1400000US36081035200,15.700000000000003,24.3,86071.0,220.0,26.8,1566.0,62.3,2913.0,6.2,5.5,6.5,1.8,0
1400000US36081035300,28.200000000000003,10.2,49310.0,391.0,54.6,1520.0,63.1,2564.0,77.2,4.1,5.5,5.4,0
1400000US36081035700,19.200000000000003,16.5,64538.0,474.0,45.3,1317.0,50.2,3940.0,36.9,14.3,6.1,14.8,0
1400000US36081035800,10.799999999999997,23.6,84153.0,555.0,43.6,1581.0,50.8,4202.0,7.0,1.4,6.0,0.5,1
1400000US36081036100,31.299999999999997,14.1,45901.0,465.0,71.0,1418.0,66.9,2471.0,67.1,3.2,6.5,9.8,0
1400000US36081036300,24.0,17.6,55865.0,303.0,57.6,1534.0,45.9,1711.0,64.5,3.2,6.1,8.4,0
1400000US36081036500,26.900000000000006,8.2,50977.0,557.0,71.0,1667.0,66.5,3242.0,77.9,2.0,5.7,7.6,1
1400000US36081036600,12.200000000000003,26.2,67449.0,394.0,40.0,1117.0,57.1,2891.0,5.3,0.5,5.6,3.7,0
1400000US36081036700,22.299999999999997,19.3,46957.0,329.0,44.7,1470.0,65.1,2387.0,54.1,2.6,7.7,12.6,0
1400000US36081036800,11.299999999999997,25.3,69444.0,239.0,28.9,1252.0,47.2,2588.0,8.0,0.7,6.2,0.0,0
1400000US36081037100,23.400000000000006,27.0,66985.0,115.0,26.8,1718.0,57.3,1301.0,48.3,2.7,8.3,15.0,0
1400000US36081037300,23.799999999999997,20.0,46088.0,357.0,55.2,1488.0,63.0,2174.0,62.9,3.6,5.3,16.3,0
1400000US36081037500,41.3,11.4,57804.0,711.0,76.2,1653.0,48.5,4139.0,88.1,2.3,1.9,4.9,1
1400000US36081037600,14.5,24.1,83242.0,573.0,30.1,1478.0,61.4,6094.0,4.0,0.2,5.1,3.5,1
1400000US36081037700,48.7,6.2,69583.0,553.0,69.1,1686.0,49.4,3691.0,90.8,0.0,3.2,0.9,1
1400000US36081037900,45.2,6.3,68421.0,1024.0,76.2,1611.0,44.1,6432.0,88.0,0.4,2.7,8.0,1
1400000US36081038100,35.2,9.2,53958.0,1024.0,59.5,1518.0,52.9,7004.0,80.8,1.8,3.0,4.7,1
1400000US36081038301,,,,0.0,,,,0.0,,,,,0
1400000US36081038302,,,,0.0,,,,0.0,,,,,0
1400000US36081038400,12.099999999999994,19.5,69145.0,171.0,24.8,1619.0,54.2,2272.0,2.4,0.7,2.6,0.7,0
1400000US36081039400,6.5,18.2,75048.0,323.0,34.8,1567.0,57.6,3061.0,7.2,0.9,4.3,1.8,0
1400000US36081039800,12.0,39.6,81477.0,87.0,16.6,1351.0,40.2,1748.0,2.1,1.4,4.3,1.9,0
1400000US36081039900,37.4,10.4,65431.0,770.0,82.6,1512.0,38.2,4196.0,84.1,1.1,5.0,3.3,1
1400000US36081040000,7.5,28.0,93594.0,111.0,25.2,1363.0,39.6,1510.0,5.4,0.9,6.3,0.0,0
1400000US36081040100,45.5,10.2,55455.0,1410.0,82.9,1739.0,56.7,7779.0,86.5,0.3,0.5,12.5,1
1400000US36081040200,9.700000000000003,25.4,98173.0,64.0,14.3,1190.0,50.0,1737.0,2.9,0.0,4.8,2.3,0
1400000US36081040300,38.0,7.4,49556.0,1327.0,81.5,1715.0,60.2,7066.0,86.2,0.4,0.5,12.5,1
1400000US36081040400,10.299999999999997,16.8,68214.0,584.0,45.1,1395.0,41.2,4103.0,7.9,1.1,5.9,4.5,1
1400000US36081040500,45.7,5.6,51677.0,673.0,90.1,1563.0,54.1,3230.0,93.3,0.6,0.9,5.3,1
1400000US36081040700,45.7,4.4,50993.0,1694.0,86.3,1602.0,49.8,9272.0,91.7,2.8,1.4,3.6,1
1400000US36081040900,56.0,5.3,54827.0,1016.0,83.9,1479.0,47.5,5533.0,90.6,1.0,1.9,6.0,1
1400000US36081041100,44.4,9.4,65817.0,568.0,64.2,1673.0,50.6,3902.0,80.8,0.8,0.6,17.4,1
1400000US36081041300,55.0,4.8,52000.0,616.0,62.5,1804.0,60.9,4867.0,81.2,1.2,0.7,17.2,1
1400000US36081041400,23.799999999999997,15.1,51646.0,678.0,50.0,1409.0,53.5,4409.0,17.5,1.4,9.6,3.4,1
1400000US36081041500,31.5,11.8,48442.0,717.0,69.0,1535.0,58.8,4052.0,76.7,12.2,0.9,10.4,1
1400000US36081042400,13.0,38.9,105667.0,118.0,16.3,1457.0,36.4,2515.0,2.2,0.4,3.6,1.6,0
1400000US36081042600,25.700000000000003,11.1,,0.0,,,,488.0,11.1,36.7,14.8,3.7,0
1400000US36081042700,34.900000000000006,12.7,63484.0,939.0,77.2,1632.0,53.2,5234.0,81.6,7.5,0.6,10.9,1
1400000US36081043200,13.200000000000003,34.8,92656.0,85.0,21.6,1351.0,41.2,1302.0,4.5,0.0,6.8,4.5,0
1400000US36081043400,13.0,24.8,100524.0,54.0,11.2,1594.0,63.0,1815.0,7.8,0.8,8.4,5.5,0
1400000US36081043701,23.400000000000006,16.7,65000.0,547.0,74.3,1461.0,48.2,2934.0,67.4,14.7,3.3,4.3,1
1400000US36081043702,24.200000000000003,19.7,41385.0,1384.0,60.6,1462.0,78.8,6493.0,71.9,4.7,3.5,13.8,1
1400000US36081043900,42.2,8.4,41161.0,727.0,63.5,1448.0,68.6,3834.0,77.6,7.0,0.5,14.6,1
1400000US36081044000,27.400000000000006,13.3,60350.0,414.0,37.7,1554.0,47.2,3828.0,14.1,0.6,10.5,7.9,0
1400000US36081044301,42.5,14.6,29081.0,1056.0,85.1,783.0,46.6,3751.0,62.4,2.9,6.0,22.6,1
1400000US36081044302,32.0,22.0,49194.0,771.0,61.2,1304.0,39.7,4317.0,44.7,4.5,5.9,39.0,1
1400000US36081044400,33.7,18.5,41494.0,688.0,73.0,1411.0,48.4,3505.0,43.4,2.8,6.6,21.2,1
1400000US36081044601,20.5,24.4,35948.0,1028.0,81.8,1312.0,46.9,3144.0,45.2,1.6,6.0,21.1,1
1400000US36081044602,23.5,26.7,40883.0,1171.0,86.9,1313.0,63.0,4633.0,29.8,2.0,5.7,42.8,1
1400000US36081044800,26.599999999999994,37.6,56518.0,438.0,59.1,1609.0,52.6,2869.0,26.9,5.0,2.1,50.9,0
1400000US36081045000,10.799999999999997,36.7,90568.0,174.0,32.6,1602.0,35.5,2193.0,19.2,12.4,5.5,56.3,0
1400000US36081045200,14.299999999999997,33.0,63681.0,91.0,46.2,1478.0,52.7,1204.0,13.0,19.4,5.7,48.8,0
1400000US36081045400,16.0,35.4,45958.0,821.0,55.8,1609.0,69.6,4507.0,10.1,5.6,6.4,62.9,1
1400000US36081045500,16.900000000000006,26.3,48620.0,4726.0,100.0,1560.0,46.3,14918.0,36.7,10.0,10.1,13.7,1
1400000US36081045600,18.099999999999994,38.1,76563.0,93.0,27.9,1612.0,44.7,1322.0,14.2,4.2,2.6,70.9,0
1400000US36081045700,21.0,35.0,54052.0,477.0,51.1,1602.0,54.7,3058.0,26.4,6.6,1.1,67.0,0
1400000US36081045800,8.799999999999997,55.0,58942.0,421.0,59.8,1395.0,52.2,2291.0,8.6,10.1,4.9,62.5,0
1400000US36081045900,26.5,31.3,57888.0,605.0,61.9,1728.0,50.8,3485.0,46.3,2.8,0.1,50.0,1
1400000US36081046000,25.700000000000003,28.0,40745.0,1680.0,87.9,1361.0,58.7,6199.0,33.8,1.0,4.2,46.4,1
1400000US36081046100,29.700000000000003,18.0,54911.0,488.0,69.3,1701.0,58.0,2535.0,49.3,8.7,1.3,35.4,0
1400000US36081046200,23.900000000000006,26.1,53295.0,1587.0,77.6,1524.0,52.2,7012.0,32.5,3.6,5.5,39.6,1
1400000US36081046300,36.1,16.6,51644.0,684.0,66.2,1622.0,61.9,3855.0,59.8,2.1,1.2,32.7,1
1400000US36081046400,14.200000000000003,54.3,92625.0,261.0,58.9,1680.0,49.0,1714.0,24.3,17.3,8.5,25.1,0
1400000US36081046500,38.2,23.6,49706.0,661.0,75.5,1548.0,59.7,3539.0,68.3,0.5,0.9,31.2,1
1400000US36081046600,10.799999999999997,46.8,60448.0,910.0,67.1,1627.0,49.0,3602.0,18.9,12.7,7.4,42.0,1
1400000US36081046700,31.0,16.2,35560.0,1784.0,91.5,1303.0,61.7,5982.0,73.0,2.3,0.9,23.9,1
1400000US36081046800,20.900000000000006,32.4,67708.0,516.0,53.5,1458.0,53.7,3221.0,8.7,2.1,4.9,68.6,1
1400000US36081046900,26.299999999999997,22.0,47802.0,2226.0,83.0,1292.0,50.7,8167.0,61.8,1.6,2.8,30.2,1
1400000US36081047000,24.799999999999997,22.4,62321.0,408.0,45.8,1404.0,48.5,3300.0,18.0,2.1,5.4,49.8,0
1400000US36081047100,15.700000000000003,26.7,43099.0,971.0,73.8,1624.0,68.3,4309.0,25.4,5.2,0.4,69.0,1
1400000US36081047200,17.5,46.7,63730.0,765.0,55.3,1425.0,49.6,3671.0,16.1,20.4,5.1,32.7,1
1400000US36081047300,19.900000000000006,38.7,57120.0,1011.0,61.4,1678.0,48.8,4356.0,17.7,15.2,1.9,65.5,1
1400000US36081047500,16.799999999999997,34.2,58026.0,965.0,69.9,1760.0,55.1,4052.0,29.1,5.8,0.8,60.6,1
1400000US36081047600,9.799999999999997,53.4,107750.0,109.0,23.6,,95.5,1469.0,12.6,31.9,9.5,35.4,0
1400000US36081047800,12.5,41.8,74000.0,561.0,26.4,1391.0,26.1,5295.0,20.8,17.5,8.3,31.0,1
1400000US36081047900,24.299999999999997,28.0,57109.0,936.0,55.9,1556.0,52.0,5270.0,17.8,10.0,1.4,69.0,1
1400000US36081048000,25.599999999999994,25.9,68148.0,165.0,26.0,1521.0,51.7,2479.0,20.7,2.3,5.6,43.8,0
1400000US36081048100,28.200000000000003,19.9,38587.0,1614.0,80.3,1439.0,66.6,6386.0,34.2,9.2,2.0,51.5,1
1400000US36081048200,12.400000000000006,31.3,87250.0,142.0,34.5,1360.0,46.6,1584.0,6.2,4.5,8.5,35.1,0
1400000US36081048300,20.200000000000003,33.3,58528.0,712.0,60.6,1695.0,48.8,3837.0,35.9,5.8,1.3,53.7,1
1400000US36081048400,14.400000000000006,27.9,83148.0,502.0,33.4,1523.0,31.1,5235.0,13.6,2.7,9.2,33.3,1
1400000US36081048500,21.700000000000003,33.7,68676.0,797.0,56.1,1894.0,38.0,4190.0,21.8,7.9,0.5,68.9,1
1400000US36081048900,24.099999999999994,29.9,64107.0,226.0,53.6,1690.0,28.1,1475.0,40.3,7.0,0.2,52.7,0
1400000US36081049200,10.700000000000003,24.7,64438.0,1296.0,71.4,1328.0,43.3,5249.0,15.6,6.9,6.3,27.9,1
1400000US36081049301,20.700000000000003,29.8,72933.0,296.0,45.1,1639.0,45.1,2116.0,33.6,33.1,0.8,31.5,0
1400000US36081049302,12.700000000000003,21.0,76198.0,511.0,56.5,1708.0,32.6,2927.0,40.3,40.0,2.3,14.5,1
1400000US36081049500,7.799999999999997,26.6,72798.0,283.0,56.7,1484.0,34.4,1571.0,23.4,61.4,7.0,6.4,0
1400000US36081049600,16.099999999999994,23.5,88158.0,232.0,26.7,1547.0,64.2,3199.0,28.4,4.8,7.1,27.8,0
1400000US36081049700,18.299999999999997,31.3,72554.0,450.0,46.2,1497.0,37.1,3054.0,17.4,38.1,1.2,38.5,0
1400000US36081049900,20.5,25.3,57058.0,894.0,54.6,1599.0,51.1,5313.0,18.5,15.0,1.0,59.2,1
1400000US36081050000,19.299999999999997,18.6,53627.0,1304.0,84.1,1290.0,49.9,4518.0,11.8,3.1,7.3,9.0,1
1400000US36081050201,18.5,16.8,82917.0,115.0,30.1,1934.0,46.1,1503.0,17.1,0.3,12.6,5.7,0
1400000US36081050202,12.099999999999994,14.5,71500.0,87.0,23.0,1521.0,69.0,1399.0,9.3,0.9,11.2,11.1,0
1400000US36081050400,7.599999999999994,18.3,78088.0,183.0,34.4,1482.0,56.7,1960.0,6.8,1.9,6.2,0.6,0
1400000US36081050500,13.0,39.8,69083.0,296.0,51.7,1667.0,39.0,1502.0,17.8,41.3,2.9,36.2,0
1400000US36081050600,19.700000000000003,17.5,83011.0,96.0,22.2,1321.0,62.5,1490.0,7.1,0.0,12.3,11.6,0
1400000US36081050700,10.400000000000006,30.5,70179.0,576.0,43.1,1971.0,34.6,4162.0,24.0,43.8,2.0,28.6,1
1400000US36081050800,15.799999999999997,18.3,70417.0,245.0,39.3,1308.0,56.0,2039.0,5.5,3.2,8.8,0.9,0
1400000US36081051000,7.700000000000003,31.5,89531.0,72.0,14.8,1737.0,43.9,1720.0,6.8,2.7,7.7,1.6,0
1400000US36081051100,6.400000000000006,34.4,94545.0,304.0,40.9,1574.0,36.8,2188.0,22.9,61.6,0.4,11.3,0
1400000US36081051200,21.700000000000003,25.6,84077.0,165.0,24.8,1435.0,45.6,2763.0,9.3,0.5,7.6,4.3,0
1400000US36081051300,14.799999999999997,23.3,83512.0,329.0,44.0,1626.0,68.2,2309.0,18.9,55.7,1.5,24.1,0
1400000US36081051500,10.799999999999997,36.0,80667.0,365.0,31.4,1667.0,42.2,3260.0,26.2,66.3,0.8,4.8,0
1400000US36081051600,15.299999999999997,24.9,61071.0,236.0,41.3,1216.0,64.3,2017.0,11.6,0.3,7.0,0.0,0
1400000US36081051700,19.200000000000003,21.2,74702.0,392.0,55.8,1524.0,37.5,1969.0,37.6,59.9,1.6,2.5,0
1400000US36081051800,17.5,25.8,77778.0,111.0,18.0,1650.0,56.0,2079.0,3.4,0.0,4.1,0.3,0
1400000US36081052000,14.299999999999997,17.9,70795.0,124.0,28.8,1684.0,72.6,1394.0,2.9,1.4,5.7,0.3,0
1400000US36081052100,13.200000000000003,28.6,88841.0,292.0,40.8,1561.0,42.1,2366.0,25.0,64.2,1.3,6.0,0
1400000US36081052200,12.700000000000003,32.9,88889.0,36.0,7.3,2700.0,50.0,1758.0,3.5,0.0,6.5,2.8,0
1400000US36081052400,16.299999999999997,20.4,76094.0,86.0,16.7,1356.0,37.8,1685.0,8.1,0.0,7.4,2.5,0
1400000US36081052500,17.700000000000003,24.7,70500.0,317.0,42.4,1554.0,43.8,2288.0,28.2,60.4,1.7,7.2,0
1400000US36081052600,14.599999999999994,22.1,74952.0,134.0,24.7,1529.0,58.7,1970.0,7.4,2.6,8.7,2.1,0
1400000US36081052800,14.5,24.2,62667.0,162.0,38.0,1500.0,62.5,1321.0,11.5,0.0,11.2,1.7,0
1400000US36081053000,9.599999999999994,27.2,80172.0,140.0,21.6,1673.0,26.9,2510.0,0.8,0.7,3.1,0.0,0
1400000US36081053100,12.900000000000006,29.7,73000.0,732.0,59.9,1459.0,33.6,3409.0,35.6,56.9,2.0,4.9,1
1400000US36081053200,10.200000000000003,26.7,85170.0,158.0,28.2,1798.0,52.7,1903.0,8.0,0.5,13.6,0.1,0
1400000US36081053401,9.599999999999994,32.8,69107.0,155.0,24.4,1234.0,5.0,2210.0,19.4,1.1,9.4,0.0,0
1400000US36081053500,17.599999999999994,11.3,57708.0,277.0,66.6,1590.0,52.3,1294.0,67.2,32.1,2.5,0.0,0
1400000US36081053601,15.5,19.5,90500.0,112.0,21.8,1450.0,11.6,1988.0,12.1,0.9,8.8,5.5,0
1400000US36081053800,12.900000000000006,21.2,84750.0,100.0,22.1,1161.0,37.0,1841.0,7.9,0.0,8.8,3.7,0
1400000US36081053900,19.5,32.2,80554.0,821.0,57.9,1502.0,36.6,4528.0,47.6,32.4,1.3,16.1,1
1400000US36081054000,19.400000000000006,18.6,66771.0,464.0,38.2,1472.0,53.2,4537.0,16.0,1.1,8.0,5.2,0
1400000US36081054200,9.0,15.1,70795.0,370.0,26.0,1374.0,62.6,4891.0,24.6,8.7,7.3,17.9,0
1400000US36081054500,27.200000000000003,17.1,58713.0,1155.0,89.6,1464.0,42.4,4185.0,68.4,23.3,2.8,4.2,1
1400000US36081054700,30.400000000000006,22.2,62394.0,1026.0,71.3,1557.0,49.5,5221.0,66.4,17.3,2.7,11.4,1
1400000US36081054800,17.400000000000006,35.1,68700.0,93.0,14.4,1646.0,68.0,2309.0,14.2,4.0,4.6,45.8,0
1400000US36081054900,31.099999999999994,25.3,70000.0,1548.0,91.5,1515.0,36.9,5999.0,66.9,18.8,0.9,12.5,1
1400000US36081055100,17.900000000000006,28.9,59844.0,1384.0,89.3,1440.0,41.3,4334.0,41.7,46.2,2.7,7.9,1
1400000US36081055200,18.900000000000006,30.6,52200.0,638.0,63.3,1455.0,59.1,2999.0,28.6,8.2,9.4,17.6,1
1400000US36081055300,22.900000000000006,31.7,48917.0,733.0,85.0,1524.0,44.0,2675.0,57.0,18.7,2.2,15.8,1
1400000US36081055400,18.200000000000003,20.3,67857.0,352.0,46.6,1577.0,70.9,2361.0,27.0,15.7,5.6,37.4,0
1400000US36081055500,23.5,20.7,64811.0,484.0,71.5,1491.0,39.6,2290.0,67.3,23.3,0.5,4.7,0
1400000US36081055600,16.0,21.2,74958.0,150.0,23.0,1520.0,52.5,2236.0,25.0,6.1,7.2,39.0,0
1400000US36081055700,17.0,21.0,61139.0,1100.0,78.4,1335.0,30.5,4400.0,59.1,32.4,1.4,6.2,1
1400000US36081055800,24.700000000000003,22.4,95656.0,85.0,17.0,2239.0,35.2,1683.0,24.1,14.6,9.2,24.4,0
1400000US36081055900,22.799999999999997,32.4,64125.0,260.0,72.4,1444.0,48.7,1113.0,71.5,11.1,3.7,7.9,0
1400000US36081056000,10.0,22.3,74875.0,80.0,17.2,1461.0,40.8,1716.0,27.2,16.1,5.2,33.7,0
1400000US36081056100,0.0,29.1,100000.0,4.0,16.7,,0.0,60.0,13.3,58.3,38.3,28.3,0
1400000US36081056200,19.200000000000003,20.9,99250.0,27.0,5.8,1458.0,76.9,1803.0,26.8,20.3,5.5,20.6,0
1400000US36081056400,16.5,19.8,42083.0,266.0,57.2,1472.0,68.3,1246.0,22.2,19.0,6.7,23.8,0
1400000US36081056500,16.799999999999997,17.4,68259.0,292.0,57.6,1675.0,38.0,1410.0,73.0,22.5,1.4,2.9,0
1400000US36081056600,19.700000000000003,15.8,65804.0,145.0,32.9,1372.0,50.7,1528.0,26.8,5.5,13.5,28.6,0
1400000US36081056700,15.400000000000006,20.6,95485.0,567.0,37.4,1674.0,31.0,5143.0,59.1,30.9,2.2,6.4,1
1400000US36081056800,15.099999999999994,27.8,82313.0,540.0,38.9,1419.0,45.9,4876.0,17.5,3.6,8.2,9.3,1
1400000US36081057700,14.700000000000003,29.0,69148.0,817.0,60.4,1323.0,38.0,4194.0,41.8,52.2,1.3,3.8,1
1400000US36081057900,13.200000000000003,33.9,60774.0,492.0,77.2,1481.0,42.9,1853.0,37.5,58.2,0.5,4.0,0
1400000US36081058000,12.099999999999994,33.0,80972.0,296.0,27.5,1341.0,42.8,3724.0,12.8,0.9,7.6,1.4,0
1400000US36081058100,12.900000000000006,27.1,75286.0,709.0,64.5,1441.0,42.5,3027.0,39.2,54.7,3.4,2.2,1
1400000US36081058200,15.0,24.5,92790.0,266.0,20.5,1298.0,37.2,4636.0,9.5,2.4,6.0,1.4,0
1400000US36081058300,15.400000000000006,23.1,79712.0,872.0,70.9,1630.0,39.0,3548.0,34.4,53.3,2.7,6.4,1
1400000US36081058500,12.099999999999994,32.1,77083.0,1029.0,71.9,1537.0,41.0,4243.0,35.5,49.0,1.2,13.1,1
1400000US36081058700,19.099999999999994,27.1,62539.0,917.0,74.2,1465.0,40.2,3535.0,22.5,73.5,1.0,3.4,1
1400000US36081058900,14.200000000000003,26.2,58156.0,1265.0,81.0,1435.0,38.7,5021.0,47.4,48.1,0.6,3.9,1
1400000US36081059000,13.900000000000006,30.7,76111.0,98.0,23.2,2000.0,65.6,1623.0,7.3,1.1,12.2,1.9,0
1400000US36081059100,14.5,31.8,70258.0,1737.0,86.1,1383.0,39.3,5606.0,45.6,43.8,1.4,5.3,1
1400000US36081059200,10.599999999999994,25.7,114375.0,16.0,4.0,1875.0,31.3,1442.0,1.2,0.0,3.5,0.0,0
1400000US36081059300,12.099999999999994,28.5,64731.0,994.0,66.4,1489.0,42.3,4298.0,26.2,67.5,0.8,5.6,1
1400000US36081059400,8.700000000000003,32.7,106181.0,62.0,11.5,1813.0,0.0,1835.0,5.4,0.3,4.7,0.2,0
1400000US36081059500,14.400000000000006,33.1,73581.0,1009.0,61.9,1537.0,48.7,5303.0,43.3,48.7,0.4,6.0,1
1400000US36081059600,5.799999999999997,38.6,72137.0,63.0,13.9,1786.0,66.7,1333.0,5.0,1.7,4.1,0.1,0
1400000US36081059800,5.099999999999994,32.6,89528.0,115.0,20.2,1369.0,45.0,1731.0,4.0,1.7,4.8,0.3,0
1400000US36081059900,14.099999999999994,32.8,62500.0,167.0,32.1,1689.0,67.6,1268.0,24.9,68.1,1.2,3.6,0
1400000US36081060000,8.700000000000003,33.0,86875.0,30.0,7.9,2045.0,0.0,1140.0,6.1,0.8,5.3,0.4,0
1400000US36081060100,16.900000000000006,22.3,68833.0,439.0,58.1,1630.0,40.0,2160.0,46.0,46.2,0.6,3.7,0
1400000US36081060300,14.0,32.9,86000.0,244.0,37.3,1451.0,41.1,2094.0,33.7,59.2,0.9,4.8,0
1400000US36081060600,10.200000000000003,29.5,79514.0,46.0,9.6,,52.5,1380.0,6.4,0.8,11.5,0.4,0
1400000US36081060701,0.0,41.7,67308.0,15.0,46.9,,0.0,36.0,41.7,58.3,49.4,0.0,0
1400000US36081060800,13.0,31.6,99375.0,48.0,10.6,1302.0,55.8,1740.0,3.3,3.0,6.7,0.0,0
1400000US36081061000,3.799999999999997,34.1,91667.0,5.0,1.1,,0.0,1475.0,1.9,0.3,2.2,0.0,0
1400000US36081061200,5.0,31.9,133015.0,35.0,6.8,2404.0,0.0,1965.0,1.3,0.0,1.9,0.0,0
1400000US36081061301,14.799999999999997,28.1,78873.0,1480.0,76.7,1455.0,32.9,6111.0,34.0,55.7,0.9,6.3,1
1400000US36081061302,,,,0.0,,,,0.0,,,,,0
1400000US36081061400,6.0,32.8,111667.0,60.0,15.2,1469.0,18.2,1362.0,8.9,0.7,9.0,1.7,0
1400000US36081061601,11.900000000000006,27.7,95469.0,70.0,9.5,2214.0,37.0,2342.0,8.0,0.4,6.8,0.6,0
1400000US36081061602,8.900000000000006,28.3,107262.0,50.0,14.3,1109.0,31.1,1209.0,3.3,2.2,6.4,2.8,0
1400000US36081061800,3.9000000000000057,29.5,77396.0,165.0,24.1,1321.0,32.2,1801.0,4.0,3.5,4.7,0.0,0
1400000US36081061900,20.599999999999994,34.8,92792.0,542.0,51.7,1257.0,16.9,2890.0,27.3,68.7,1.1,3.3,1
1400000US36081062000,5.799999999999997,49.2,106776.0,10.0,2.1,,100.0,1370.0,7.5,1.1,6.2,0.0,0
1400000US36081062100,17.099999999999994,24.1,66279.0,575.0,60.1,1605.0,48.3,2549.0,38.8,58.3,0.8,1.2,1
1400000US36081062200,8.700000000000003,37.0,90167.0,82.0,12.5,1125.0,31.9,1971.0,10.6,0.7,6.8,0.7,0
1400000US36081062300,11.799999999999997,24.8,86343.0,466.0,60.0,1388.0,16.7,2133.0,37.2,62.0,1.5,0.8,0
1400000US36081062400,,,,0.0,,,,0.0,,,,,0
1400000US36081062500,12.299999999999997,21.7,78917.0,488.0,56.0,1550.0,31.0,2760.0,33.0,62.1,1.5,2.9,0
1400000US36081062600,6.099999999999994,24.1,89231.0,65.0,7.5,2036.0,100.0,2846.0,8.1,1.2,5.8,0.2,0
1400000US36081062700,14.0,15.7,75425.0,615.0,62.9,1545.0,39.2,2918.0,45.1,52.5,0.4,2.2,1
1400000US36081062900,17.700000000000003,26.1,74595.0,695.0,68.8,1444.0,38.2,2951.0,31.1,59.9,0.2,6.4,1
1400000US36081063000,8.700000000000003,27.3,108320.0,83.0,16.9,2101.0,37.3,1558.0,2.5,0.8,3.7,0.0,0
1400000US36081063200,9.400000000000006,24.8,108295.0,92.0,13.2,1688.0,23.5,2742.0,4.5,0.7,3.5,0.2,0
1400000US36081063301,8.5,23.8,87813.0,233.0,40.0,1418.0,34.6,1597.0,23.7,71.5,0.8,4.4,0
1400000US36081063302,7.700000000000003,30.4,78594.0,198.0,37.4,1787.0,42.4,1429.0,15.3,82.7,2.2,0.3,0
1400000US36081063500,12.299999999999997,30.3,77237.0,442.0,45.6,1692.0,52.5,2761.0,27.3,69.9,0.5,1.6,0
1400000US36081063700,9.799999999999997,26.4,96538.0,294.0,25.9,1708.0,21.3,3462.0,23.5,64.9,5.0,6.6,0
1400000US36081063800,14.400000000000006,32.1,120795.0,193.0,19.1,1623.0,57.5,3641.0,11.4,1.8,5.0,0.6,0
1400000US36081063900,19.599999999999994,33.0,62139.0,453.0,40.6,1468.0,68.1,2965.0,27.6,58.4,2.5,7.4,0
1400000US36081064101,11.200000000000003,39.4,72576.0,106.0,11.1,1250.0,36.7,2239.0,17.5,69.7,0.8,11.4,0
1400000US36081064102,,,,0.0,,,,0.0,,,,,0
