GEO_ID,NAME,tract,total_population,CARES_exclusion_c,pay over 50,percentage-renters-less12k,ui_rate,unemployment rate,Risk of Job Displacement,non_high_school_per,college_per,med_income,renter_num,renter_per,mid_rent,rent_35,total,latinx,white,black,asian,include,CARES_exclusion_c bin,pay over 50 bin,percentage-renters-less12k bin,ui_rate bin,unemployment rate bin,Risk of Job Displacement bin,sum_rankings,RVI
1400000US36061002202,"Census Tract 22.02, New York County, New York",36061002202,1901,0.0,0.17,0.25967894239848915,-0.0008503401360544505,3.84,0.11613876319758673,7.099999999999994,67.1,83092.0,1059.0,93.6,2017.0,39.4,1901.0,19.9,57.1,4.0,13.7,1,1,1,2.0,2,2,2,10.0,1
1400000US36061002400,"Census Tract 24, New York County, New York",36061002400,4151,0.4988729567429535,0.21,0.5824175824175825,-0.883947681331748,8.96,0.2179732313575526,39.0,9.3,14960.0,1820.0,99.1,409.0,39.5,4151.0,69.6,1.7,6.5,9.6,1,5,2,5.0,1,4,4,21.0,4
1400000US36061002500,"Census Tract 25, New York County, New York",36061002500,5508,0.6030491538398692,0.15,0.5315145813734713,-0.033661865049279927,14.11,0.27650340979541227,48.6,9.8,19973.0,2126.0,100.0,511.0,31.3,5508.0,39.7,0.9,5.4,40.6,1,5,1,5.0,1,5,5,22.0,5
1400000US36061002601,"Census Tract 26.01, New York County, New York",36061002601,3675,0.35795819937959183,0.13,0.2747489239598278,-0.07130919220055709,5.01,0.13547706905640486,23.8,35.2,45145.0,1394.0,90.6,933.0,30.3,3675.0,44.6,24.4,5.0,14.1,1,5,1,2.0,1,2,2,13.0,1
1400000US36061002602,"Census Tract 26.02, New York County, New York",36061002602,3845,0.1580700130039011,0.2,0.30220107079119574,0.05166088249876055,3.88,0.05804857966241252,12.299999999999995,69.2,64879.0,1681.0,80.9,1454.0,32.0,3845.0,18.2,59.7,2.3,13.1,1,3,1,3.0,2,2,1,12.0,1
1400000US36061002700,"Census Tract 27, New York County, New York",36061002700,1431,0.3180183679594688,0.4,0.49830508474576274,-0.01887125220458552,4.99,0.19416058394160585,24.599999999999994,43.0,74844.0,295.0,48.1,1121.0,49.4,1431.0,2.7,17.1,2.2,76.2,0,,,,,,,,0
1400000US36061002800,"Census Tract 28, New York County, New York",36061002800,6690,0.22214465101345293,0.23,0.3467583497053045,-0.09793605827600183,3.77,0.16754088244369023,15.5,44.8,42466.0,3054.0,91.3,1092.0,37.8,6690.0,37.0,31.0,7.3,11.8,1,4,2,3.0,1,1,3,14.0,2
1400000US36061002900,"Census Tract 29, New York County, New York",36061002900,6365,0.4011095968782403,0.37,0.44624447717231225,-0.18507821901323696,5.76,0.26761252446183953,46.7,25.0,27247.0,2037.0,92.3,984.0,61.6,6365.0,8.9,11.7,2.6,65.2,1,5,4,4.0,1,3,5,22.0,5
1400000US36061003001,"Census Tract 30.01, New York County, New York",36061003001,3952,0.0,0.3,0.22599374720857526,0.059109311740890735,7.89,0.12663454920853406,7.5,74.4,74286.0,2239.0,98.5,2175.0,41.4,3952.0,18.0,55.9,2.9,16.6,1,1,3,2.0,2,4,2,14.0,2
1400000US36061003002,"Census Tract 30.02, New York County, New York",36061003002,2915,0.13959953370840472,0.19,0.2759322033898305,0.03955321944809431,1.93,0.09016393442622951,12.200000000000005,57.8,54531.0,1475.0,88.3,1202.0,40.2,2915.0,23.9,56.5,5.7,10.1,1,2,1,2.0,2,1,1,9.0,1
1400000US36061003100,"Census Tract 31, New York County, New York",36061003100,2659,0.2545288021887929,0.16,0.14313346228239845,0.09035294117647064,7.79,0.13933849401829698,13.700000000000005,75.8,197000.0,517.0,70.4,2849.0,29.2,2659.0,7.6,55.7,3.3,25.1,1,4,1,1.0,3,4,2,15.0,2
1400000US36061003200,"Census Tract 32, New York County, New York",36061003200,7822,0.07805383067246241,0.16,0.23706691979117228,-0.015434606011372809,3.61,0.1344178082191781,1.5,74.1,64682.0,4214.0,89.7,1473.0,30.7,7822.0,7.1,75.5,2.9,12.2,1,2,1,2.0,1,1,2,9.0,1
1400000US36061003300,"Census Tract 33, New York County, New York",36061003300,5241,0.0,0.22,0.123841059602649,0.09160419790104946,7.02,0.07898944675407739,2.200000000000003,87.9,199347.0,1510.0,60.7,3089.0,35.0,5241.0,4.6,75.7,2.0,12.5,1,1,2,1.0,3,3,1,11.0,1
1400000US36061003400,"Census Tract 34, New York County, New York",36061003400,6410,0.0,0.28,0.33283715391485563,0.13331580331317383,6.89,0.058823529411764705,12.0,67.5,79452.0,3359.0,92.4,2132.0,35.5,6410.0,20.8,59.0,2.7,14.4,1,1,3,3.0,3,3,1,14.0,2
1400000US36061003601,"Census Tract 36.01, New York County, New York",36061003601,3190,0.1968663213416929,0.2,0.3039140445126631,-0.046320346320346095,8.15,0.1092335546167773,29.599999999999994,38.6,48832.0,1303.0,87.7,1042.0,38.9,3190.0,42.3,23.1,3.4,24.8,1,3,1,3.0,1,4,2,14.0,2
1400000US36061003602,"Census Tract 36.02, New York County, New York",36061003602,3082,0.4117960010902011,0.16,0.13804173354735153,0.05781865965834443,9.2,0.09506493506493506,9.900000000000006,66.0,90625.0,1246.0,90.9,1980.0,24.8,3082.0,13.4,60.2,3.4,10.6,1,5,1,1.0,2,4,1,14.0,2
1400000US36061003700,"Census Tract 37, New York County, New York",36061003700,2579,0.0,0.17,0.11660329531051965,0.08406374501992031,2.18,0.07821901323706378,4.0,78.2,153281.0,789.0,58.3,2547.0,30.1,2579.0,8.7,80.0,2.0,4.8,1,1,1,1.0,3,1,1,8.0,1
1400000US36061003800,"Census Tract 38, New York County, New York",36061003800,8864,0.24059497862815882,0.28,0.21445996895098693,0.14113886113886143,4.7,0.11593184612682242,11.200000000000005,64.6,59784.0,4509.0,92.7,2056.0,41.5,8864.0,11.1,60.9,10.4,11.7,1,4,3,2.0,3,2,2,16.0,2
1400000US36061003900,"Census Tract 39, New York County, New York",36061003900,6090,0.34806764139573065,0.23,0.1976470588235294,0.11633310719131607,2.45,0.04760479041916168,3.5999999999999943,81.7,184436.0,1700.0,63.9,1865.0,34.6,6090.0,5.6,81.2,3.2,4.1,1,5,2,1.0,3,1,1,13.0,1
1400000US36061004000,"Census Tract 40, New York County, New York",36061004000,8234,0.3535326930774836,0.19,0.12422907488986784,0.0430183356840621,4.4,0.14386101893421824,3.299999999999997,80.0,93077.0,3405.0,86.6,2353.0,32.2,8234.0,11.2,69.2,1.0,14.3,1,5,1,1.0,2,2,2,13.0,1
1400000US36061004100,"Census Tract 41, New York County, New York",36061004100,8051,0.3337204588262328,0.18,0.21991178323881538,0.2850666666666667,2.87,0.130712432648174,33.2,49.1,79382.0,3174.0,93.0,1408.0,32.0,8051.0,5.5,33.2,0.6,57.2,1,5,1,2.0,5,1,2,16.0,2
1400000US36061004200,"Census Tract 42, New York County, New York",36061004200,5202,0.5599842823529412,0.23,0.24507874015748032,0.1999111505997334,9.86,0.16371681415929204,2.799999999999997,82.6,130625.0,1016.0,65.5,2565.0,42.2,5202.0,7.2,63.7,2.1,21.3,1,5,2,2.0,4,4,3,20.0,4
1400000US36061004300,"Census Tract 43, New York County, New York",36061004300,3931,0.1401445506130755,0.2,0.2566122678671919,0.014571428571428569,2.59,0.0796243364638628,9.299999999999997,77.4,74415.0,1777.0,85.1,2106.0,36.6,3931.0,10.7,59.7,0.2,25.8,1,2,1,2.0,2,1,1,9.0,1
1400000US36061004400,"Census Tract 44, New York County, New York",36061004400,16684,0.40619977578997835,0.18,0.13701657458563535,0.17062026515151507,2.47,0.15120242378337437,2.299999999999997,78.6,101736.0,8145.0,100.0,2293.0,36.5,16684.0,7.9,71.0,2.7,12.3,1,5,1,1.0,4,1,3,15.0,2
1400000US36061004500,"Census Tract 45, New York County, New York",36061004500,1015,0.0,0.06,0.12053571428571429,-0.42400000000000015,2.63,0.0945945945945946,12.5,66.6,138295.0,224.0,52.0,1147.0,31.9,1015.0,7.5,61.3,0.7,24.7,0,,,,,,,,0
1400000US36061004700,"Census Tract 47, New York County, New York",36061004700,2236,0.0,0.22,0.18235294117647058,0.045243531202435294,3.52,0.046449900464499004,0.0,86.8,121288.0,850.0,66.8,2343.0,26.4,2236.0,6.3,75.0,0.8,15.6,1,1,2,1.0,2,1,1,8.0,1
1400000US36061004800,"Census Tract 48, New York County, New York",36061004800,6249,0.0,0.26,0.24123989218328842,0.06496259351620948,5.42,0.07457443934071872,1.4000000000000057,79.0,116897.0,1484.0,49.6,2002.0,34.6,6249.0,7.7,70.7,2.1,14.0,1,1,2,2.0,2,2,1,10.0,1
1400000US36061004900,"Census Tract 49, New York County, New York",36061004900,4410,0.10974615155782319,0.2,0.13471241170534815,0.03352498894294531,3.7,0.13712491277041172,0.7999999999999972,79.8,105000.0,1982.0,76.9,2213.0,36.0,4410.0,6.4,77.7,2.4,11.1,1,2,1,1.0,2,1,2,9.0,1
1400000US36061005000,"Census Tract 50, New York County, New York",36061005000,5202,0.00768431358900401,0.21,0.14135151890886546,0.11472972972972972,6.37,0.04962364092556454,0.7000000000000028,89.8,166602.0,1613.0,55.3,2831.0,27.9,5202.0,4.9,78.1,0.6,16.3,1,1,2,1.0,3,3,1,11.0,1
1400000US36061005200,"Census Tract 52, New York County, New York",36061005200,3448,0.07526437594837598,0.15,0.09724473257698542,-0.20839999999999992,5.34,0.08657534246575342,0.0,93.1,141384.0,617.0,43.4,2736.0,35.5,3448.0,3.3,73.2,2.5,17.9,1,2,1,1.0,1,2,1,8.0,1
1400000US36061005400,"Census Tract 54, New York County, New York",36061005400,4635,0.0,0.14,0.09375,0.1438401775804662,2.77,0.023331173039533377,3.4000000000000057,85.6,169679.0,1344.0,52.7,2673.0,19.5,4635.0,4.2,75.7,1.3,12.6,1,1,1,1.0,3,1,1,8.0,1
1400000US36061005501,"Census Tract 55.01, New York County, New York",36061005501,4597,0.5043562556797911,0.15,0.12054439403758911,0.2642118328506412,1.64,0.043989381873340914,2.0,91.1,159495.0,1543.0,75.7,2376.0,22.5,4597.0,2.1,65.8,5.1,19.6,1,5,1,1.0,5,1,1,14.0,2
1400000US36061005502,"Census Tract 55.02, New York County, New York",36061005502,2059,0.133687083215153,0.1,0.06469760900140648,-0.05213442325158946,6.89,0.08280254777070063,4.700000000000003,76.7,145694.0,711.0,70.6,2910.0,26.3,2059.0,9.4,79.2,5.0,3.3,1,2,1,1.0,1,3,1,9.0,1
1400000US36061005600,"Census Tract 56, New York County, New York",36061005600,3783,0.0,0.22,0.3344155844155844,0.09118964659034312,5.82,0.030691708657810353,7.0,77.0,122208.0,1232.0,60.7,1486.0,40.5,3783.0,7.8,70.9,3.5,14.8,1,1,2,3.0,3,3,1,13.0,1
1400000US36061005700,"Census Tract 57, New York County, New York",36061005700,2769,0.14595059082701334,0.2,0.07747318235995232,-0.0061995197555118065,3.38,0.036751630112625965,2.299999999999997,90.8,177674.0,839.0,53.7,,34.0,2769.0,3.8,81.0,2.5,6.7,1,3,1,1.0,1,1,1,8.0,1
1400000US36061005800,"Census Tract 58, New York County, New York",36061005800,3521,0.0,0.15,0.11611876988335101,0.083277027027027,5.17,0.07878554957724827,2.5,91.2,188385.0,1886.0,88.8,2691.0,20.0,3521.0,9.1,63.4,0.9,22.4,1,1,1,1.0,2,2,1,8.0,1
1400000US36061005900,"Census Tract 59, New York County, New York",36061005900,5475,0.39811808350319644,0.28,0.2333000997008973,0.12950160771704178,3.6,0.06621226874391431,0.2999999999999972,84.8,128611.0,1003.0,35.7,2177.0,42.0,5475.0,5.6,81.0,1.9,9.8,1,5,3,2.0,3,1,1,15.0,2
1400000US36061006000,"Census Tract 60, New York County, New York",36061006000,5348,0.5036760847008227,0.19,0.11710963455149502,0.28861039439734615,2.19,0.07547169811320754,1.0999999999999943,89.6,133889.0,2408.0,100.0,2395.0,31.9,5348.0,9.1,76.0,2.7,10.2,1,5,1,1.0,5,1,1,14.0,2
1400000US36061006100,"Census Tract 61, New York County, New York",36061006100,4962,0.2798602715034261,0.15,0.0658682634730539,0.1103417665335108,5.74,0.1020780167699599,0.7000000000000028,88.1,186337.0,1169.0,53.8,2636.0,27.1,4962.0,8.6,74.0,2.9,11.2,1,4,1,1.0,3,3,1,13.0,1
1400000US36061006200,"Census Tract 62, New York County, New York",36061006200,4219,0.5986035426925812,0.23,0.15469613259668508,0.223620178041543,5.91,0.05743740795287187,16.799999999999994,61.9,93214.0,1448.0,99.6,2713.0,42.2,4219.0,10.5,42.6,5.9,21.7,1,5,2,1.0,4,3,1,16.0,2
1400000US36061006300,"Census Tract 63, New York County, New York",36061006300,6492,0.29356086347812693,0.26,0.20909595119245702,0.13510140405616222,2.44,0.07282184655396619,0.5,86.8,137072.0,1803.0,51.0,2360.0,40.9,6492.0,4.5,82.6,0.8,8.5,1,4,2,2.0,3,1,1,13.0,1
1400000US36061006400,"Census Tract 64, New York County, New York",36061006400,7800,0.26644121889999994,0.15,0.14021479713603818,0.21005723630416984,2.93,0.08775731310942579,3.0,86.2,115760.0,3352.0,76.3,2633.0,30.2,7800.0,6.1,73.0,1.6,13.2,1,4,1,1.0,4,1,1,12.0,1
1400000US36061006500,"Census Tract 65, New York County, New York",36061006500,6423,0.4060491001214386,0.22,0.14390499476074048,0.25849892588614376,3.9,0.12646771037181997,3.200000000000003,82.3,106084.0,2863.0,90.5,2329.0,37.0,6423.0,7.3,76.0,1.4,10.5,1,5,2,1.0,5,2,2,17.0,3
1400000US36061006600,"Census Tract 66, New York County, New York",36061006600,10619,0.3353515826132405,0.23,0.3231707317073171,0.07162085308056876,2.32,0.07304706068768817,11.400000000000004,58.9,70440.0,4428.0,69.1,1597.0,39.5,10619.0,18.0,58.6,1.1,19.4,1,5,2,3.0,2,1,1,14.0,2
1400000US36061006700,"Census Tract 67, New York County, New York",36061006700,5262,0.09343989222348914,0.18,0.12627052384675527,0.1551030095889111,3.73,0.09529925507320833,0.5,80.9,102964.0,2558.0,74.6,2459.0,31.6,5262.0,5.4,84.9,0.7,6.2,1,2,1,1.0,3,1,1,9.0,1
1400000US36061006800,"Census Tract 68, New York County, New York",36061006800,7677,0.22285999808779466,0.21,0.17565760142666073,0.22522817692487718,7.44,0.0501258389261745,0.5,76.7,123195.0,2243.0,64.3,2413.0,36.2,7677.0,11.2,62.8,3.2,18.2,1,4,2,1.0,4,3,1,15.0,2
1400000US36061006900,"Census Tract 69, New York County, New York",36061006900,2523,0.2872928188941737,0.1,0.034482758620689655,-0.01715355805243446,1.55,0.07030223390275953,0.0,87.8,209722.0,696.0,59.2,3211.0,19.2,2523.0,7.1,75.5,1.0,13.5,1,4,1,1.0,1,1,1,9.0,1
1400000US36061007000,"Census Tract 70, New York County, New York",36061007000,8232,0.2619800901785714,0.22,0.13736871199557768,0.11870563674321477,2.19,0.054932941392614364,0.9000000000000057,87.2,112971.0,3618.0,79.0,2518.0,38.6,8232.0,4.9,67.0,4.9,16.9,1,4,2,1.0,3,1,1,12.0,1
1400000US36061007100,"Census Tract 71, New York County, New York",36061007100,5624,0.1546269110455193,0.1,0.06016597510373444,0.10050150451354056,2.03,0.07041884816753927,2.5,78.1,145350.0,1928.0,60.2,1979.0,23.1,5624.0,4.6,78.7,1.7,9.3,1,3,1,1.0,3,1,1,10.0,1
1400000US36061007200,"Census Tract 72, New York County, New York",36061007200,7463,0.11942783335789897,0.14,0.12663622526636226,0.11910527395854742,3.77,0.10888252148997135,3.0999999999999943,77.6,110522.0,3285.0,78.3,2434.0,27.3,7463.0,1.9,71.9,0.7,23.7,1,2,1,1.0,3,1,2,10.0,1
1400000US36061007300,"Census Tract 73, New York County, New York",36061007300,5887,0.2186014182282996,0.28,0.23346303501945526,0.0776623756582796,7.78,0.08656492369276958,1.2999999999999972,87.7,101269.0,2827.0,75.9,2088.0,44.7,5887.0,9.2,83.8,1.4,5.0,1,3,3,2.0,2,4,1,15.0,2
1400000US36061007400,"Census Tract 74, New York County, New York",36061007400,4175,0.0,0.24,0.19068877551020408,0.11308777429467076,2.81,0.0435085276714236,1.2000000000000028,89.8,151528.0,1568.0,67.6,2931.0,38.2,4175.0,6.2,72.7,1.5,13.8,1,1,2,1.0,3,1,1,9.0,1
1400000US36061007500,"Census Tract 75, New York County, New York",36061007500,3689,0.18348653688262395,0.2,0.1524271844660194,0.009914872308462441,6.62,0.10712847362062022,0.5999999999999943,82.1,137993.0,1030.0,46.2,2602.0,27.2,3689.0,4.9,82.9,1.5,4.7,1,3,1,1.0,2,3,2,12.0,1
1400000US36061007600,"Census Tract 76, New York County, New York",36061007600,1991,0.0,0.24,0.14285714285714285,-0.009777777777777885,3.4,0.05390463026952315,5.5,82.5,115139.0,910.0,84.0,2885.0,40.9,1991.0,4.1,41.4,2.8,49.0,1,1,2,1.0,1,1,1,7.0,1
1400000US36061007700,"Census Tract 77, New York County, New York",36061007700,6117,0.2804452283570378,0.19,0.19901812688821752,0.10414827890556055,4.51,0.0845579923129098,1.5,85.1,151438.0,2648.0,72.8,2238.0,31.6,6117.0,6.1,82.6,0.8,5.9,1,4,1,1.0,3,2,1,12.0,1
1400000US36061007800,"Census Tract 78, New York County, New York",36061007800,8965,0.2914147776519799,0.19,0.1308411214953271,0.288348820586133,5.61,0.0564822460776218,1.5,81.4,130000.0,3317.0,69.6,2770.0,35.3,8965.0,10.9,55.9,3.2,21.7,1,4,1,1.0,5,3,1,15.0,2
1400000US36061007900,"Census Tract 79, New York County, New York",36061007900,4379,0.22746317065996813,0.25,0.3199737187910644,-0.07980516061084786,7.26,0.09645852749301025,1.9000000000000057,80.4,87384.0,1522.0,61.7,1364.0,44.0,4379.0,6.0,88.9,0.5,3.4,1,4,2,3.0,1,3,1,14.0,2
1400000US36061008000,"Census Tract 80, New York County, New York",36061008000,5013,0.04787624024536208,0.33,0.25894736842105265,0.06308954203691042,2.23,0.0722334585379948,3.5999999999999943,84.4,126053.0,1425.0,47.0,2484.0,43.2,5013.0,7.8,75.9,1.8,11.6,1,2,4,2.0,2,1,1,12.0,1
1400000US36061008100,"Census Tract 81, New York County, New York",36061008100,7762,0.2531060595001289,0.21,0.18117114202523454,0.17444821731748728,3.9,0.0980245993291092,4.900000000000006,83.0,132332.0,3091.0,67.5,1999.0,25.8,7762.0,13.9,71.9,2.3,8.6,1,4,2,1.0,4,2,1,14.0,2
1400000US36061008200,"Census Tract 82, New York County, New York",36061008200,3264,0.0,0.29,0.12354521038495972,0.09623556581986137,0.73,0.07314099959366112,1.5999999999999943,83.5,134429.0,1117.0,54.1,3049.0,36.3,3264.0,3.5,65.4,1.0,24.9,1,1,3,1.0,3,1,1,10.0,1
1400000US36061008300,"Census Tract 83, New York County, New York",36061008300,3844,0.07859636119406876,0.25,0.33983926521239954,0.027328556806550663,12.17,0.13771377137713772,10.5,54.0,63588.0,1742.0,84.4,1022.0,40.6,3844.0,34.0,43.0,9.3,6.9,1,2,2,3.0,2,5,2,16.0,2
1400000US36061008400,"Census Tract 84, New York County, New York",36061008400,1956,0.029662659427402982,0.31,0.20442708333333334,0.11578044596912518,3.63,0.0536231884057971,0.7999999999999972,85.4,142721.0,768.0,77.7,,49.4,1956.0,6.7,47.8,2.0,37.9,1,1,3,2.0,3,1,1,11.0,1
1400000US36061008601,"Census Tract 86.01, New York County, New York",36061008601,3022,0.324932949851092,0.21,0.10789210789210789,0.3387331256490136,3.0,0.017743403093721567,0.7000000000000028,86.2,150962.0,1001.0,75.2,,33.8,3022.0,4.3,68.3,2.0,22.8,1,5,2,1.0,5,1,1,15.0,2
1400000US36061008602,"Census Tract 86.02, New York County, New York",36061008602,0,0.0,,,-inf,,,,,,0.0,,,,0.0,,,,,0,,,,,,,,0
1400000US36061008603,"Census Tract 86.03, New York County, New York",36061008603,4313,0.34003084943194994,0.28,0.16304347826086957,0.13459485686559947,5.78,0.03910833007430583,0.9000000000000057,85.2,168245.0,736.0,30.0,3047.0,43.1,4313.0,5.8,79.2,0.7,10.1,1,5,3,1.0,3,3,1,16.0,2
1400000US36061008700,"Census Tract 87, New York County, New York",36061008700,7186,0.33324106374895623,0.11,0.13054101221640488,0.28259751393056154,1.77,0.032874196510560144,3.5999999999999943,83.8,160987.0,2865.0,69.4,2461.0,24.9,7186.0,14.6,72.4,1.6,8.0,1,5,1,1.0,5,1,1,14.0,2
1400000US36061008800,"Census Tract 88, New York County, New York",36061008800,7285,0.13605445300205898,0.27,0.19873356064296152,0.15130130130130126,4.83,0.027114967462039046,2.299999999999997,83.7,115462.0,2053.0,46.9,2105.0,37.8,7285.0,5.0,64.4,1.1,24.8,1,2,3,1.0,3,2,1,12.0,1
1400000US36061008900,"Census Tract 89, New York County, New York",36061008900,5383,0.33385752113691247,0.26,0.24457083764219234,0.0641070799577318,4.32,0.10162481536189069,7.299999999999998,71.8,103676.0,1934.0,68.4,2048.0,32.8,5383.0,13.1,67.1,6.5,6.0,1,5,2,2.0,2,2,1,14.0,2
1400000US36061009000,"Census Tract 90, New York County, New York",36061009000,7500,0.18525830464000004,0.19,0.11377836238079579,0.24784361144699718,0.95,0.0573133248960405,3.5999999999999943,82.1,136514.0,3041.0,65.7,2407.0,31.8,7500.0,7.1,68.6,2.7,19.3,1,3,1,1.0,5,1,1,12.0,1
1400000US36061009100,"Census Tract 91, New York County, New York",36061009100,6247,0.1681728267040179,0.2,0.23682170542635658,0.15030272452068638,2.95,0.07080799304952215,6.0,78.0,121183.0,2580.0,68.5,2097.0,27.1,6247.0,5.9,69.3,2.7,18.7,1,3,1,2.0,3,1,1,11.0,1
1400000US36061009200,"Census Tract 92, New York County, New York",36061009200,1602,0.0,0.2,0.11312700106723586,-0.4038424591738714,2.81,0.04170008019246191,1.9000000000000057,84.2,126042.0,937.0,86.2,2599.0,31.6,1602.0,5.4,66.9,1.1,24.5,1,1,1,1.0,1,1,1,6.0,1
1400000US36061009300,"Census Tract 93, New York County, New York",36061009300,9260,0.34837026036501084,0.24,0.2934598441206371,0.16494401378122303,4.91,0.124304932735426,8.299999999999997,62.5,64967.0,2951.0,56.6,1583.0,37.0,9260.0,17.1,55.2,3.3,17.6,1,5,2,3.0,4,2,2,18.0,3
1400000US36061009400,"Census Tract 94, New York County, New York",36061009400,54,0.0,0.12,0.11764705882352941,-6.904000000000002,0.0,0.6,0.0,82.2,,34.0,89.5,3028.0,11.8,54.0,0.0,92.6,40.4,7.4,0,,,,,,,,0
1400000US36061009500,"Census Tract 95, New York County, New York",36061009500,3168,0.0,0.2,0.15762925598991173,-0.1847953216374265,9.21,0.14084507042253522,3.5999999999999943,82.2,142700.0,793.0,66.3,2750.0,28.5,3168.0,9.9,71.3,2.1,13.0,1,1,1,1.0,1,4,2,10.0,1
1400000US36061009600,"Census Tract 96, New York County, New York",36061009600,141,0.0,0.13,0.0,-3.191735537190082,2.92,0.12030075187969924,0.0,95.0,144063.0,88.0,89.8,2879.0,17.9,141.0,2.1,67.4,20.4,30.5,0,,,,,,,,0
1400000US36061009700,"Census Tract 97, New York County, New York",36061009700,4965,0.5853126589486405,0.15,0.33283693224125094,0.02611570247933892,5.86,0.1796267496111975,11.900000000000004,58.6,55614.0,1343.0,47.0,934.0,37.9,4965.0,22.6,50.2,4.5,20.7,1,5,1,3.0,2,3,3,17.0,3
1400000US36061009800,"Census Tract 98, New York County, New York",36061009800,7200,0.13308684931250003,0.21,0.18806354658651783,0.12252295795070078,2.29,0.1062983887842645,2.9000000000000057,76.8,126500.0,2329.0,55.2,2436.0,38.3,7200.0,5.9,78.0,1.0,12.7,1,2,2,1.0,3,1,1,10.0,1
1400000US36061009900,"Census Tract 99, New York County, New York",36061009900,5759,0.10339188773050878,0.2,0.10741206030150753,0.30756116605934414,4.6,0.0583756345177665,5.5,78.0,128827.0,3184.0,90.9,3345.0,37.2,5759.0,11.5,60.5,2.4,19.8,1,2,1,1.0,5,2,1,12.0,1
1400000US36061010000,"Census Tract 100, New York County, New York",36061010000,1768,0.0,0.23,0.12797281993204984,0.024129554655870744,1.62,0.05922038980509745,2.9000000000000057,86.0,94938.0,883.0,76.5,2698.0,40.6,1768.0,3.5,75.8,1.8,17.2,1,1,2,1.0,2,1,1,8.0,1
1400000US36061010100,"Census Tract 101, New York County, New York",36061010100,1273,0.0,0.25,0.18948655256723718,0.007861271676300574,6.61,0.06430868167202572,5.400000000000006,77.0,135000.0,818.0,98.6,3355.0,39.6,1273.0,9.1,47.2,4.3,32.8,1,1,2,1.0,2,3,1,10.0,1
1400000US36061010200,"Census Tract 102, New York County, New York",36061010200,100,0.0,0.35,0.4090909090909091,-9.279069767441861,0.0,0.09375,0.0,79.5,128750.0,22.0,44.9,3250.0,65.0,100.0,11.0,58.0,27.2,2.0,0,,,,,,,,0
1400000US36061010300,"Census Tract 103, New York County, New York",36061010300,1990,0.057488103557789105,0.26,0.11498586239396795,0.04536231884057962,0.33,0.04074816299265197,1.5999999999999943,82.5,101218.0,1061.0,87.8,2841.0,38.2,1990.0,6.9,53.3,5.0,27.7,1,2,2,1.0,2,1,1,9.0,1
1400000US36061010400,"Census Tract 104, New York County, New York",36061010400,919,0.0,0.25,0.1853146853146853,-0.3846464646464647,4.6,0.07321131447587355,2.0,76.3,125156.0,286.0,50.1,2829.0,40.2,919.0,11.2,65.4,1.9,19.5,0,,,,,,,,0
1400000US36061010601,"Census Tract 106.01, New York County, New York",36061010601,7144,0.33193122987821944,0.39,0.17235023041474654,0.19957015658581512,2.42,0.04388051810732223,2.0,78.9,154425.0,1085.0,24.7,2748.0,48.6,7144.0,1.8,86.1,0.5,9.7,1,5,4,1.0,4,1,1,16.0,2
1400000US36061010602,"Census Tract 106.02, New York County, New York",36061010602,4562,0.3593026330249891,0.17,0.04401408450704225,0.14801694262610676,1.04,0.04621134896364254,2.0,85.8,151250.0,1704.0,78.6,2920.0,29.4,4562.0,8.4,75.5,2.8,12.1,1,5,1,1.0,3,1,1,12.0,1
1400000US36061010800,"Census Tract 108, New York County, New York",36061010800,9192,0.2608280927382507,0.15,0.08605442176870748,0.31201107649705784,1.78,0.07215007215007214,1.5999999999999943,89.3,145529.0,2940.0,58.9,2203.0,24.3,9192.0,5.1,80.0,0.8,13.0,1,4,1,1.0,5,1,1,13.0,1
1400000US36061010900,"Census Tract 109, New York County, New York",36061010900,182,0.0,0.09,0.046875,-3.2104347826086954,2.1,0.0,0.0,92.5,166359.0,64.0,68.8,2719.0,9.4,182.0,1.1,67.0,10.0,23.6,0,,,,,,,,0
1400000US36061011000,"Census Tract 110, New York County, New York",36061011000,6909,0.14856103892024886,0.22,0.21440764766131787,0.15885209163346636,4.86,0.08315381301163291,0.5999999999999943,80.6,116537.0,2929.0,74.4,2569.0,32.0,6909.0,8.6,75.6,2.8,10.3,1,3,2,2.0,4,2,1,14.0,2
1400000US36061011100,"Census Tract 111, New York County, New York",36061011100,4838,0.46947512844977257,0.18,0.18875502008032127,0.07690540022979675,1.82,0.08639648130694313,6.299999999999998,67.0,100813.0,2490.0,90.7,2676.0,33.7,4838.0,13.7,51.2,3.0,27.2,1,5,1,1.0,2,1,1,11.0,1
1400000US36061011201,"Census Tract 112.01, New York County, New York",36061011201,824,0.0,0.19,0.1196808510638298,-0.37411764705882344,2.36,0.07262569832402235,1.2999999999999972,68.2,138235.0,376.0,78.3,2447.0,33.8,824.0,6.8,78.2,2.8,11.3,0,,,,,,,,0
1400000US36061011202,"Census Tract 112.02, New York County, New York",36061011202,363,0.0,0.09,0.0,-0.9166666666666667,1.92,0.0196078431372549,2.799999999999997,85.4,145208.0,47.0,24.6,3117.0,23.4,363.0,5.0,79.1,8.6,16.0,0,,,,,,,,0
1400000US36061011203,"Census Tract 112.03, New York County, New York",36061011203,1154,0.0,0.32,0.12398921832884097,-0.1814102564102562,3.84,0.09652509652509653,1.0,86.8,128793.0,371.0,57.3,2853.0,41.1,1154.0,1.8,71.9,1.9,21.3,0,,,,,,,,0
