"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than 10.0 percent","Margin of Error!!Total!!Less than 10.0 percent","Estimate!!Total!!10.0 to 14.9 percent","Margin of Error!!Total!!10.0 to 14.9 percent","Estimate!!Total!!15.0 to 19.9 percent","Margin of Error!!Total!!15.0 to 19.9 percent","Estimate!!Total!!20.0 to 24.9 percent","Margin of Error!!Total!!20.0 to 24.9 percent","Estimate!!Total!!25.0 to 29.9 percent","Margin of Error!!Total!!25.0 to 29.9 percent","Estimate!!Total!!30.0 to 34.9 percent","Margin of Error!!Total!!30.0 to 34.9 percent","Estimate!!Total!!35.0 to 39.9 percent","Margin of Error!!Total!!35.0 to 39.9 percent","Estimate!!Total!!40.0 to 49.9 percent","Margin of Error!!Total!!40.0 to 49.9 percent","Estimate!!Total!!50.0 percent or more","Margin of Error!!Total!!50.0 percent or more","Estimate!!Total!!Not computed","Margin of Error!!Total!!Not computed"
"1400000US36005027600","Census Tract 276, Bronx County, New York","3","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","6","0","11"
"1400000US36005027700","Census Tract 277, Bronx County, New York","1553","140","43","53","134","84","133","85","81","51","169","75","89","61","82","79","295","123","514","141","13","15"
"1400000US36005027900","Census Tract 279, Bronx County, New York","1854","239","98","86","125","86","274","150","236","128","207","144","176","115","122","106","81","71","507","169","28","34"
"1400000US36005028100","Census Tract 281, Bronx County, New York","731","124","21","21","71","42","86","50","132","67","43","32","59","43","42","34","97","55","169","75","11","18"
"1400000US36005028300","Census Tract 283, Bronx County, New York","1064","110","27","25","96","77","77","49","188","115","104","68","156","88","60","57","72","70","280","97","4","24"
"1400000US36005028400","Census Tract 284, Bronx County, New York","17","20","0","11","0","11","0","11","0","11","13","22","0","11","0","11","4","7","0","11","0","11"
"1400000US36005028500","Census Tract 285, Bronx County, New York","1275","89","84","51","63","45","197","95","99","50","219","84","64","38","120","78","152","83","243","99","34","30"
"1400000US36005028600","Census Tract 286, Bronx County, New York","231","61","5","8","29","22","43","28","25","19","16","26","14","17","0","11","21","23","59","42","19","29"
"1400000US36005028700","Census Tract 287, Bronx County, New York","972","110","27","26","136","87","107","67","131","72","42","39","139","93","52","48","88","52","193","79","57","33"
"1400000US36005028800","Census Tract 288, Bronx County, New York","439","100","9","15","84","71","71","62","69","60","27","32","66","69","44","48","12","22","32","28","25","27"
"1400000US36005028900","Census Tract 289, Bronx County, New York","1614","118","7","11","201","113","220","90","261","112","117","73","161","86","151","121","145","85","319","124","32","52"
"1400000US36005029301","Census Tract 293.01, Bronx County, New York","184","66","0","11","22","18","14","13","34","26","26","30","20","31","16","25","6","8","28","29","18","22"
"1400000US36005029302","Census Tract 293.02, Bronx County, New York","1146","180","33","37","195","118","184","78","173","111","169","83","70","67","76","60","59","46","156","83","31","34"
"1400000US36005029500","Census Tract 295, Bronx County, New York","1155","168","17","26","173","86","120","73","174","108","162","73","139","119","43","45","131","109","149","82","47","60"
"1400000US36005029600","Census Tract 296, Bronx County, New York","571","60","52","44","17","17","53","33","86","43","61","35","91","45","58","26","46","44","94","40","13","16"
"1400000US36005029700","Census Tract 297, Bronx County, New York","777","114","31","26","73","56","86","50","150","62","147","78","25","25","51","32","64","42","131","69","19","21"
"1400000US36005030000","Census Tract 300, Bronx County, New York","1992","192","14","24","278","140","289","163","92","82","232","139","77","79","149","102","130","89","637","213","94","76"
"1400000US36005030100","Census Tract 301, Bronx County, New York","218","51","0","11","16","13","19","16","35","20","44","33","39","32","30","30","10","10","20","15","5","8"
"1400000US36005030200","Census Tract 302, Bronx County, New York","2122","310","27","44","149","133","163","127","524","291","316","229","153","144","162","135","210","173","373","197","45","52"
"1400000US36005030701","Census Tract 307.01, Bronx County, New York","1383","150","195","106","235","107","169","76","160","73","94","75","86","63","98","75","29","31","289","117","28","41"
"1400000US36005030900","Census Tract 309, Bronx County, New York","564","80","46","32","41","30","67","33","86","54","46","35","10","15","43","32","61","54","147","72","17","20"
"1400000US36005031000","Census Tract 310, Bronx County, New York","261","91","26","32","0","11","19","20","40","42","36","40","17","25","0","11","55","40","68","52","0","11"
"1400000US36005031200","Census Tract 312, Bronx County, New York","181","48","0","11","25","25","28","23","10","16","45","30","30","30","8","11","0","11","20","18","15","15"
"1400000US36005031400","Census Tract 314, Bronx County, New York","232","64","0","11","12","14","40","28","64","41","8","12","7","11","8","9","14","18","69","38","10","11"
"1400000US36005031600","Census Tract 316, Bronx County, New York","230","70","0","11","0","11","49","35","6","8","18","27","15","17","19","31","20","19","92","45","11","17"
"1400000US36005031800","Census Tract 318, Bronx County, New York","277","57","0","11","49","47","28","23","28","25","61","38","8","12","30","25","28","26","32","29","13","20"
"1400000US36005031900","Census Tract 319, Bronx County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36005032300","Census Tract 323, Bronx County, New York","987","214","113","100","130","99","153","82","44","44","49","61","82","60","41","38","121","113","254","104","0","11"
"1400000US36005032400","Census Tract 324, Bronx County, New York","1060","95","23","26","114","79","92","56","149","107","108","81","180","82","13","22","38","32","224","94","119","93"
"1400000US36005032600","Census Tract 326, Bronx County, New York","479","110","8","14","44","49","35","40","48","47","22","27","50","53","63","64","50","39","96","78","63","56"
"1400000US36005032800","Census Tract 328, Bronx County, New York","1122","89","40","46","108","60","101","71","48","33","88","54","94","56","82","55","107","70","401","95","53","46"
"1400000US36005033000","Census Tract 330, Bronx County, New York","2052","118","39","60","252","151","141","79","146","109","260","128","183","117","199","120","231","141","526","204","75","71"
"1400000US36005033201","Census Tract 332.01, Bronx County, New York","1658","110","13","19","131","69","213","70","192","96","233","89","200","90","73","69","102","70","429","108","72","53"
"1400000US36005033202","Census Tract 332.02, Bronx County, New York","1293","117","0","11","108","71","108","83","263","118","140","56","91","55","95","52","112","73","335","93","41","43"
"1400000US36005033400","Census Tract 334, Bronx County, New York","176","48","0","11","15","16","17","20","23","25","28","26","17","21","5","8","0","11","71","36","0","11"
"1400000US36005033500","Census Tract 335, Bronx County, New York","284","62","36","28","0","11","46","39","32","19","25","17","26","34","33","34","12","13","66","39","8","12"
"1400000US36005033600","Census Tract 336, Bronx County, New York","2218","169","116","91","273","129","102","97","189","122","196","116","502","194","135","102","143","121","531","173","31","33"
"1400000US36005033700","Census Tract 337, Bronx County, New York","406","82","0","11","17","17","29","22","36","36","95","68","32","32","39","31","33","36","81","34","44","28"
